ID,AGE,ANNUAL_INCOME,CREDIT_SCORE,LOAN_AMOUNT,YEARS_AT_JOB,EXISTING_LOANS,DEBT_TO_INCOME_RATIO,PROBABILITY_OF_DEFAULT,TARGET
5106,44,200000,877,315761,2,2,0.774766262,0.414552909,0
5107,38,531000,831,1371850,0,0,0,0.309560376,0
5108,58,401000,696,1307692,0,1,0.442129146,0.605395946,0
5109,39,1065000,763,2807509,2,0,0,0.134042473,0
5110,44,391000,427,1036128,1,0,0,0.551710932,0
5111,55,1415000,571,4491935,0,0,0,0.315535959,0
5112,32,436000,603,931283,2,0,0,0.243456122,0
5113,60,697000,626,2355667,1,1,0.115285256,0.399485539,0
5114,23,200000,601,376556,3,3,1.304192883,0.591549996,0
5115,61,271000,394,674621,0,1,0.224201663,0.640591741,0
5116,37,609000,688,1912272,2,1,0.231227669,0.333569062,0
5117,39,1145000,704,4088706,1,0,0,0.242252675,0
5118,22,517000,810,1798553,1,2,0.35694144,0.446027273,0
5119,36,248000,571,819445,0,0,0,0.505502685,0
5120,29,926000,562,2220308,0,2,0.216603128,0.451306018,0
5121,34,200000,382,361152,5,1,0.475230738,0.661785831,1
5122,40,200000,620,408417,1,0,0,0.527996044,0
5123,53,495000,740,1812731,3,0,0,0.23498277,0
5124,44,271000,588,987342,8,3,1.115512081,0.547122759,0
5125,45,462000,864,1792052,2,0,0,0.228916404,0
5126,28,284000,624,479951,1,0,0,0.42298107,0
5127,31,448000,664,1273226,0,0,0,0.461831101,0
5128,63,200000,513,624341,8,1,0.67550022,0.582122125,0
5129,33,448000,678,1467936,3,0,0,0.307205224,0
5130,61,656000,452,2039935,3,1,0.24105883,0.408208682,0
5131,39,804000,719,2753722,1,2,0.326888379,0.405320453,0
5132,42,1643000,722,3941029,5,2,0.074296101,0.105577755,0
5133,54,334000,785,650826,3,0,0,0.240197931,0
5134,57,343000,548,689930,0,1,0.438241245,0.633278634,0
5135,40,200000,666,305989,2,0,0,0.321929876,0
5136,37,200000,706,475160,1,1,0.543304675,0.675057054,1
5137,41,225000,694,389106,0,2,0.68888233,0.656074617,0
5138,46,690000,563,1589567,4,1,0.114316277,0.241201903,0
5139,52,200000,410,614105,0,2,1.55730294,0.810896495,1
5140,42,549000,684,2051171,2,2,0.580991097,0.427262213,0
5141,49,267000,634,960936,1,0,0,0.507024167,0
5142,61,228000,593,486024,1,1,0.418488321,0.620124091,0
5143,46,335000,726,614794,1,0,0,0.455256488,0
5144,45,200000,645,396536,17,0,0,0.302340464,0
5145,23,200000,518,785493,1,0,0,0.545273828,0
5146,22,200000,456,574737,0,2,0.603939504,0.76418067,1
5147,46,214000,537,418638,2,0,0,0.408480672,0
5148,40,200000,889,720373,0,1,0.822569452,0.585734335,0
5149,35,200000,722,497595,0,1,0.50293997,0.620229309,0
5150,44,390000,668,1461741,0,1,0.377400362,0.61725006,0
5151,41,485000,631,1043571,0,1,0.286435008,0.516148423,0
5152,55,330000,625,819407,1,0,0,0.432420046,0
5153,43,657000,766,1814876,1,1,0.232859147,0.422181186,0
5154,33,450000,600,1679192,0,1,0.163340477,0.46744976,0
5155,53,205000,707,752738,4,1,0.718778983,0.492779669,0
5156,39,200000,615,587177,0,0,0,0.483528063,0
5157,48,355000,844,729325,7,0,0,0.207642196,0
5158,36,449000,724,1126268,2,2,0.695006722,0.441442617,0
5159,34,944000,774,3718494,0,0,0,0.244465067,0
5160,43,783000,591,2364216,9,0,0,0.234709103,0
5161,42,200000,755,690548,1,0,0,0.490174201,0
5162,47,244000,618,640417,1,0,0,0.443092322,0
5163,38,490000,661,1386708,1,0,0,0.439496921,0
5164,22,701000,813,1803242,3,1,0.187798996,0.272046719,0
5165,36,624000,545,2032556,1,2,0.194820977,0.508923039,0
5166,51,253000,670,918055,0,0,0,0.513058634,0
5167,38,200000,693,553681,0,0,0,0.4525043,0
5168,39,200000,702,540433,3,1,0.454660245,0.530895092,0
5169,53,342000,604,803944,0,0,0,0.480536917,0
5170,33,365000,858,709100,0,2,0.888181749,0.555092879,0
5171,23,200000,520,769623,2,0,0,0.397134315,0
5172,40,279000,795,638965,4,0,0,0.266212184,0
5173,36,473000,771,1656317,0,1,0.324218343,0.473334726,0
5174,30,200000,840,657673,0,1,0.646936271,0.587387968,0
5175,39,725000,491,2521038,5,1,0.179669422,0.348290987,0
5176,47,200000,563,768384,0,0,0,0.53352638,0
5177,41,832000,799,2544611,2,0,0,0.128744043,0
5178,45,200000,462,748975,9,2,1.237253962,0.596141567,0
5179,63,200000,489,383848,5,2,0.983223139,0.555003845,0
5180,37,200000,601,613356,0,0,0,0.492595279,0
5181,45,246000,669,843949,1,2,0.59032141,0.702639752,1
5182,35,200000,809,435820,0,1,0.381882882,0.618559217,0
5183,31,220000,631,737414,8,1,0.60812719,0.550758557,0
5184,34,362000,589,1247521,12,0,0,0.362902334,0
5185,36,230000,681,822933,0,1,0.558315048,0.704817835,1
5186,46,252000,696,575116,3,0,0,0.269523042,0
5187,70,200000,694,640803,5,1,0.842337906,0.508580307,0
5188,33,381000,632,861301,0,0,0,0.407277082,0
5189,37,247000,454,826857,0,1,0.721743081,0.733525628,1
5190,41,1143000,558,3037447,0,0,0,0.341638282,0
5191,46,200000,792,598772,1,0,0,0.401578871,0
5192,45,200000,668,507919,6,0,0,0.365375537,0
5193,57,468000,617,891520,6,0,0,0.284239088,0
5194,22,366000,761,711897,0,0,0,0.429727779,0
5195,22,200000,536,338784,0,0,0,0.475848915,0
5196,36,200000,627,609036,1,3,1.45716853,0.650383815,0
5197,55,1070000,663,3875107,4,1,0.073918322,0.170653447,0
5198,23,958000,605,1486904,2,1,0.153258353,0.253955866,0
5199,22,200000,660,333119,2,0,0,0.367386508,0
5200,48,200000,631,528733,2,0,0,0.358503599,0
5201,44,1199000,510,4009817,0,0,0,0.300093872,0
5202,28,200000,668,378853,1,1,0.384109266,0.600479211,0
5203,30,200000,517,435825,14,0,0,0.415802941,0
5204,30,208000,666,432643,0,1,0.841987591,0.637323539,0
5205,43,200000,787,499525,2,0,0,0.306273753,0
5206,34,200000,621,412499,1,3,1.683162084,0.696350684,1
5207,47,691000,532,1645614,2,0,0,0.242058676,0
5208,22,200000,637,664271,2,0,0,0.331700123,0
5209,31,335000,566,1014220,2,1,0.448885877,0.55165842,0
5210,28,595000,709,1013257,5,3,0.702568094,0.451060987,0
5211,38,200000,635,618872,1,1,0.881212179,0.72483172,1
5212,35,200000,820,538538,2,0,0,0.267328497,0
5213,51,799000,766,3065294,0,1,0.156684987,0.318288782,0
5214,22,433000,634,962671,4,2,0.526074538,0.53020061,0
5215,42,200000,721,663083,0,0,0,0.424200975,0
5216,48,791000,610,2631777,5,0,0,0.2004749,0
5217,64,794000,653,1630679,0,2,0.450127073,0.490346082,0
5218,36,341000,613,1281498,0,2,0.689549078,0.661490953,1
5219,45,200000,726,545591,0,1,0.675323788,0.638493319,0
5220,22,200000,793,639441,12,3,1.5480946,0.525355331,0
5221,22,347000,729,647029,1,0,0,0.46708416,0
5222,52,226000,742,484659,0,1,0.563887404,0.637173095,0
5223,41,624000,742,1850327,0,1,0.223617488,0.393132626,0
5224,56,200000,705,459513,1,1,0.689342825,0.68133361,1
5225,25,200000,536,549846,0,1,0.518389284,0.70899589,1
5226,48,315000,820,767029,2,2,0.438850283,0.472053645,0
5227,64,200000,830,620276,0,0,0,0.382270811,0
5228,47,200000,626,543572,2,0,0,0.303245977,0
5229,45,200000,612,302304,0,0,0,0.515942311,0
5230,42,273000,711,852907,1,1,0.487315608,0.665541204,1
5231,23,255000,705,651602,2,0,0,0.29835964,0
5232,58,483000,629,1137100,0,2,0.543725291,0.597309794,0
5233,34,285000,524,494579,1,0,0,0.485064338,0
5234,48,238000,680,488119,1,0,0,0.44763063,0
5235,23,773000,705,1591939,0,1,0.205278882,0.376389752,0
5236,27,200000,722,767684,2,1,0.395852965,0.502738774,0
5237,59,434000,684,1120276,2,0,0,0.220007721,0
5238,37,200000,622,321032,2,1,0.546504369,0.533394449,0
5239,59,200000,749,369408,0,0,0,0.475093648,0
5240,41,200000,656,339516,1,0,0,0.431715881,0
5241,22,542000,603,1610918,0,0,0,0.451303252,0
5242,52,252000,631,495571,2,1,0.511116211,0.547295988,0
5243,34,265000,475,727794,1,0,0,0.482754062,0
5244,50,200000,631,485031,1,2,1.781354406,0.729166326,1
5245,42,204000,718,715976,4,1,0.355560856,0.450621508,0
5246,23,200000,683,460244,0,0,0,0.487557267,0
5247,43,378000,802,1000060,11,0,0,0.276370004,0
5248,68,200000,623,660642,0,0,0,0.530449568,0
5249,47,888000,698,2294039,4,1,0.145836637,0.1945424,0
5250,41,200000,729,696607,1,1,0.603338024,0.630768949,0
5251,54,200000,884,630842,6,1,0.510045483,0.431075488,0
5252,44,1214000,664,3066955,0,0,0,0.305260825,0
5253,44,200000,545,551990,1,0,0,0.561276369,0
5254,28,200000,734,783601,1,0,0,0.412556401,0
5255,44,326000,836,1028213,14,0,0,0.191335306,0
5256,54,200000,617,752497,12,0,0,0.376626839,0
5257,31,200000,734,389379,0,3,2.298625224,0.643993594,0
5258,59,200000,772,541618,2,1,0.881424327,0.470311591,0
5259,40,3241000,751,5000000,2,1,0.051252253,0.089004953,0
5260,31,213000,662,491290,0,0,0,0.460731394,0
5261,53,200000,580,783832,0,0,0,0.553813476,0
5262,38,1029000,641,1793231,13,0,0,0.184041311,0
5263,51,465000,695,1746855,1,0,0,0.385234686,0
5264,38,200000,740,522606,0,1,0.4766392,0.690358025,1
5265,41,200000,683,336872,0,0,0,0.452319678,0
5266,47,491000,612,1816112,0,2,0.729360207,0.65869811,1
5267,45,214000,705,455788,2,3,2.27013655,0.482700421,0
5268,22,200000,736,311125,1,0,0,0.487315426,0
5269,28,1340000,687,2464953,1,1,0.130115322,0.308419168,0
5270,53,200000,566,629557,0,1,0.888877267,0.680905685,1
5271,40,1030000,631,4062864,1,0,0,0.333144657,0
5272,35,847000,744,1506521,0,2,0.395445228,0.419846525,0
5273,25,200000,511,530974,6,0,0,0.428850189,0
5274,29,680000,440,1327082,0,1,0.095250631,0.432290975,0
5275,22,200000,800,672518,4,0,0,0.234335412,0
5276,40,200000,701,359029,1,0,0,0.503412688,0
5277,34,200000,710,419920,1,0,0,0.471993774,0
5278,30,383000,542,762558,1,2,0.885780905,0.665745964,1
5279,41,200000,723,576259,3,0,0,0.267196393,0
5280,46,203000,677,747640,5,0,0,0.331072586,0
5281,67,751000,491,2086071,1,0,0,0.387955892,0
5282,23,295000,792,485454,0,0,0,0.410612191,0
5283,55,200000,665,581694,3,1,0.337341797,0.476309238,0
5284,53,504000,610,1760876,0,1,0.33877335,0.570169367,0
5285,32,320000,612,585724,3,2,0.4370764,0.536890484,0
5286,44,200000,448,336355,0,1,0.502371728,0.766172008,1
5287,36,394000,709,775990,2,2,0.769080684,0.449107081,0
5288,44,381000,676,1282147,2,1,0.402216372,0.423266498,0
5289,60,273000,630,813321,0,2,1.077645618,0.669466095,1
5290,49,598000,777,1705189,3,0,0,0.16743277,0
5291,48,200000,511,424739,1,0,0,0.517310564,0
5292,36,363000,590,846004,0,3,1.42434694,0.696794611,1
5293,24,200000,564,782942,1,1,0.348876833,0.687526894,1
5294,39,387000,622,813304,2,2,0.358788166,0.452211181,0
5295,56,1556000,656,5000000,0,0,0,0.289617428,0
5296,23,200000,693,590265,9,2,1.369518904,0.511709983,0
5297,29,200000,615,361648,3,1,0.510993634,0.558589892,0
5298,43,200000,562,533656,0,0,0,0.543272001,0
5299,30,301000,818,1165282,5,0,0,0.275868039,0
5300,32,200000,891,509282,1,0,0,0.356545952,0
5301,36,392000,664,1434118,2,2,0.336717385,0.43846662,0
5302,25,575000,574,1231116,0,1,0.21998888,0.524906985,0
5303,30,434000,797,1270450,3,2,0.420997374,0.354131337,0
5304,50,200000,505,721926,3,0,0,0.346691403,0
5305,26,657000,616,2497730,2,2,0.309067796,0.382834636,0
5306,22,623000,580,1691169,0,0,0,0.406815624,0
5307,34,566000,534,1754158,0,0,0,0.462662899,0
5308,50,375000,621,565293,1,0,0,0.417724413,0
5309,39,327000,563,697510,0,3,1.495045245,0.63364481,0
5310,36,679000,651,1491613,1,0,0,0.329444175,0
5311,42,1515000,652,2626604,3,0,0,0.127923671,0
5312,22,200000,587,439847,5,0,0,0.356662609,0
5313,47,708000,612,1630385,1,0,0,0.404770112,0
5314,46,248000,626,972634,0,2,0.924655527,0.700953386,1
5315,37,238000,730,754818,5,1,0.503372663,0.546205731,0
5316,54,200000,635,513002,6,1,0.587029919,0.496205292,0
5317,28,207000,732,821818,1,2,1.516904825,0.617272107,0
5318,55,200000,708,376616,0,1,0.638807365,0.622435559,0
5319,43,200000,707,538025,3,2,1.666132886,0.518179138,0
5320,37,200000,788,623531,4,0,0,0.26401941,0
5321,41,200000,538,327790,0,3,1.304487149,0.739029961,1
5322,40,200000,602,658499,2,0,0,0.312602422,0
5323,56,292000,826,510903,2,1,0.562340885,0.411985807,0
5324,29,200000,624,370141,1,1,0.333703679,0.621498019,0
5325,32,200000,368,379844,4,0,0,0.414923169,0
5326,54,371000,629,1418045,1,0,0,0.480499825,0
5327,34,200000,663,641617,3,0,0,0.362755408,0
5328,52,705000,388,2212690,2,0,0,0.256159533,0
5329,62,328000,783,947504,0,1,0.190198072,0.514311507,0
5330,37,463000,578,1033422,2,3,0.789656631,0.497999832,0
5331,50,955000,682,2914874,4,1,0.112304855,0.179194436,0
5332,28,203000,627,512650,10,1,0.752893704,0.499726338,0
5333,51,200000,521,372708,1,0,0,0.55029641,0
5334,44,588000,542,1895708,0,0,0,0.378296712,0
5335,47,424000,556,773357,13,1,0.275517604,0.396642885,0
5336,34,226000,758,446727,2,3,1.140767674,0.450376487,0
5337,22,938000,635,3324504,8,2,0.344677578,0.294781126,0
5338,48,221000,597,696214,0,0,0,0.510273006,0
5339,22,276000,556,849383,1,1,0.372300821,0.68367251,1
5340,38,273000,769,694923,0,1,0.622422658,0.648803859,0
5341,53,200000,796,498140,5,1,0.885358353,0.530777107,0
5342,44,287000,768,925763,6,1,0.584584372,0.498344983,0
5343,65,943000,699,3159063,2,1,0.190655532,0.187319523,0
5344,54,400000,678,1110213,0,0,0,0.428758481,0
5345,34,275000,528,1078872,0,2,1.051075652,0.701043964,1
5346,42,231000,625,898416,2,0,0,0.340513539,0
5347,41,361000,581,913717,2,0,0,0.323292267,0
5348,23,526000,467,1868118,3,2,0.628118706,0.533043442,0
5349,30,464000,755,1326190,1,0,0,0.340637715,0
5350,35,200000,580,555877,1,0,0,0.53134118,0
5351,22,359000,769,587830,0,0,0,0.368291028,0
5352,42,413000,738,1212128,2,1,0.422268919,0.372278298,0
5353,39,200000,705,750288,1,0,0,0.466890554,0
5354,22,312000,711,1076504,7,0,0,0.293147696,0
5355,46,200000,588,693158,3,0,0,0.307485107,0
5356,50,414000,835,786526,1,2,0.85835152,0.569703778,0
5357,44,486000,654,1164516,0,0,0,0.413957021,0
5358,38,525000,680,1093581,7,1,0.210441857,0.281509566,0
5359,49,200000,585,457957,0,0,0,0.526158529,0
5360,50,354000,556,1043892,1,1,0.20289833,0.528354969,0
5361,45,966000,697,2329952,8,0,0,0.155612588,0
5362,32,957000,671,2776969,3,1,0.137016645,0.172972204,0
5363,45,261000,571,677622,2,1,0.465289212,0.528321605,0
5364,56,304000,506,673827,0,0,0,0.544518421,0
5365,34,729000,523,1267372,5,2,0.350984017,0.41442822,0
5366,67,200000,769,745919,0,2,0.687211139,0.671853025,1
5367,35,200000,588,305686,0,0,0,0.47004342,0
5368,42,892000,616,1341685,0,1,0.106777357,0.319191848,0
5369,33,645000,795,2300711,0,1,0.106377449,0.376876875,0
5370,44,374000,537,1493018,9,0,0,0.318569164,0
5371,22,200000,577,663551,2,0,0,0.398574394,0
5372,35,256000,573,393775,3,3,0.954287584,0.529959326,0
5373,28,200000,811,413345,9,1,0.550052433,0.470721502,0
5374,43,361000,849,1418569,0,2,0.823080927,0.579350054,0
5375,53,200000,725,704302,0,1,0.463409008,0.673337003,1
5376,49,200000,728,583399,2,0,0,0.284163239,0
5377,22,200000,591,418430,2,0,0,0.397182066,0
5378,66,805000,844,1236420,1,1,0.118631812,0.318861503,0
5379,45,200000,676,310430,0,1,0.776831852,0.708764393,1
5380,32,309000,735,936255,1,0,0,0.430311848,0
5381,43,267000,639,415072,1,1,0.304863706,0.619394802,0
5382,44,200000,623,796815,0,2,1.147383448,0.647475409,0
5383,33,200000,816,391691,0,1,0.44046135,0.634105788,0
5384,44,200000,703,655353,1,0,0,0.46806261,0
5385,34,200000,795,377529,1,0,0,0.429941559,0
5386,37,373000,675,1063137,1,3,1.059029823,0.592910967,0
5387,33,200000,565,340305,11,2,1.325075275,0.585822921,0
5388,24,1292000,591,4414694,8,0,0,0.116116365,0
5389,43,676000,660,2002516,2,2,0.437596763,0.355270486,0
5390,49,555000,587,952056,11,0,0,0.228225659,0
5391,48,240000,539,869151,14,0,0,0.310990894,0
5392,51,1048000,770,3005188,1,0,0,0.259524711,0
5393,45,220000,595,836875,1,0,0,0.473751071,0
5394,35,260000,663,985805,9,2,0.9087562,0.478947046,0
5395,52,312000,679,1185996,2,1,0.2926003,0.394704035,0
5396,25,504000,591,854009,0,0,0,0.426908469,0
5397,31,476000,795,857939,3,2,0.252400718,0.317301539,0
5398,30,200000,538,793852,0,2,1.756357814,0.707386267,1
5399,54,200000,676,543800,1,0,0,0.474159894,0
5400,53,477000,674,999570,0,1,0.129074157,0.450447142,0
5401,47,510000,644,1746322,0,1,0.119750254,0.487999959,0
5402,54,200000,520,432142,0,1,0.473011541,0.66883268,1
5403,31,200000,737,663607,6,1,0.308362607,0.46448139,0
5404,46,222000,724,797693,1,0,0,0.427558192,0
5405,40,470000,582,1626509,0,0,0,0.460678222,0
5406,52,1362000,720,2976132,0,2,0.095022307,0.288512884,0
5407,40,200000,687,500809,2,2,1.403257673,0.500433296,0
5408,37,200000,521,506625,14,0,0,0.387868071,0
5409,48,200000,564,545636,0,0,0,0.538888442,0
5410,52,909000,763,1743854,0,2,0.352942688,0.404587387,0
5411,33,260000,680,684105,1,0,0,0.454988718,0
5412,41,200000,593,555391,2,0,0,0.308218982,0
5413,29,443000,564,1253367,1,0,0,0.493649598,0
5414,22,200000,598,709950,1,0,0,0.535356336,0
5415,44,200000,605,558667,1,0,0,0.488132612,0
5416,49,200000,565,415391,1,1,0.771584305,0.738161728,1
5417,45,1277000,475,4032538,7,0,0,0.172994584,0
5418,22,379000,764,1323955,0,3,1.0082703,0.623625513,0
5419,37,295000,747,678036,0,2,0.622279275,0.628919172,0
5420,22,214000,522,666238,4,2,1.282128227,0.568576672,0
5421,58,349000,663,651703,5,2,0.64610314,0.4474023,0
5422,28,345000,559,812411,0,1,0.175769239,0.594266554,0
5423,57,349000,623,1316797,10,0,0,0.33882423,0
5424,53,297000,615,1122146,3,0,0,0.350088807,0
5425,31,586000,607,1721850,0,0,0,0.381658286,0
5426,28,273000,850,888854,1,0,0,0.377375685,0
5427,46,200000,605,727007,1,1,0.691519144,0.705652643,1
5428,31,200000,569,779276,0,3,1.184593641,0.744955653,1
5429,43,200000,573,544943,1,0,0,0.552462841,0
5430,36,1663000,754,4829251,2,1,0.105664409,0.117825333,0
5431,22,583000,484,1480297,5,1,0.284910304,0.417622268,0
5432,22,200000,573,335990,1,0,0,0.53139028,0
5433,44,208000,794,531857,1,2,0.980591848,0.605972548,0
5434,35,200000,674,695313,1,1,0.374448409,0.61585956,0
5435,35,1075000,669,3775629,3,0,0,0.095747427,0
5436,50,200000,863,746188,4,2,0.956955333,0.482223841,0
5437,56,297000,674,483714,1,1,0.581932665,0.687461847,1
5438,38,243000,579,684746,2,0,0,0.384003435,0
5439,37,564000,621,997468,1,1,0.279259434,0.530712661,0
5440,48,244000,536,488452,3,1,0.418438433,0.512423943,0
5441,25,200000,775,750108,0,0,0,0.457770704,0
5442,44,214000,707,586783,0,2,1.228635674,0.697260006,1
5443,48,200000,762,679272,1,3,2.063709013,0.658585583,1
5444,50,288000,771,478356,6,1,0.385238987,0.416384789,0
5445,22,975000,608,2478514,2,1,0.146664221,0.254229297,0
5446,32,200000,555,637120,10,2,1.496018263,0.598521659,0
5447,31,200000,644,366703,0,0,0,0.523576857,0
5448,43,200000,562,462908,1,3,1.8041366,0.752985869,1
5449,47,200000,666,332273,1,1,0.774984467,0.667381231,1
5450,59,522000,763,1632998,2,0,0,0.251130567,0
5451,36,229000,633,899335,5,1,0.618552507,0.538784967,0
5452,36,390000,664,1391369,5,1,0.22634891,0.325522128,0
5453,55,200000,640,787311,3,0,0,0.350250302,0
5454,45,330000,730,1192623,3,1,0.215018802,0.35723608,0
5455,57,540000,583,1964514,8,1,0.153864947,0.309728112,0
5456,45,200000,430,588588,1,1,0.89520494,0.803704981,1
5457,28,542000,697,1515231,5,0,0,0.187673752,0
5458,26,281000,748,706893,7,1,0.609721878,0.525004406,0
5459,23,687000,694,2435577,2,1,0.115790311,0.209159497,0
5460,49,223000,585,436002,3,3,1.136597234,0.536948818,0
5461,56,378000,536,620132,1,2,0.671627526,0.668556851,1
5462,64,258000,699,998391,0,2,0.790262829,0.675602052,1
5463,52,246000,664,371323,2,0,0,0.288727588,0
5464,55,338000,637,1332420,0,2,0.654707628,0.701776851,1
5465,35,435000,832,1445128,1,0,0,0.388817852,0
5466,28,200000,555,464249,6,0,0,0.393995264,0
5467,52,975000,827,3163435,0,0,0,0.191226211,0
5468,47,200000,653,708937,0,2,0.98528784,0.679964534,1
5469,43,200000,466,422681,2,0,0,0.439227602,0
5470,46,246000,632,843100,1,0,0,0.45483994,0
5471,45,388000,745,1362238,1,0,0,0.369205032,0
5472,57,1108000,613,2352712,1,1,0.084046798,0.327824832,0
5473,57,200000,502,320963,0,2,1.33692525,0.775705974,1
5474,48,200000,633,402061,0,0,0,0.487679062,0
5475,52,200000,564,400323,6,1,0.379585814,0.504317756,0
5476,48,276000,699,459015,0,0,0,0.463027244,0
5477,36,342000,727,1133736,1,0,0,0.465855067,0
5478,51,1123000,544,2751279,10,0,0,0.123572412,0
5479,25,299000,579,1109578,5,0,0,0.297589555,0
5480,54,686000,725,1461473,0,1,0.193447486,0.377487759,0
5481,27,453000,564,1192785,2,0,0,0.257283298,0
5482,45,200000,541,619508,3,2,1.217372699,0.549877275,0
5483,31,200000,532,738732,3,3,1.349736061,0.54559757,0
5484,48,343000,685,964362,4,0,0,0.290785793,0
5485,41,200000,680,486762,1,0,0,0.456062276,0
5486,22,860000,581,3154082,0,1,0.187148385,0.406713474,0
5487,47,231000,650,525667,1,0,0,0.519769802,0
5488,35,786000,802,1335067,3,0,0,0.101732231,0
5489,52,200000,552,522521,2,0,0,0.354845733,0
5490,42,341000,454,1180792,0,2,0.754207598,0.689124851,1
5491,46,323000,695,509355,0,1,0.257763758,0.545605435,0
5492,30,257000,638,761929,10,0,0,0.346716956,0
